,File,HLA,Avg_Token_NLL,model_path
1553,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB4001_2_per_token_metrics.csv,B4001,6.6878240328102,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4001/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB4001_2.pt
579,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB2705_1_per_token_metrics.csv,B2705,6.704939875340879,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB2705/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB2705_1.pt
466,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2601_1_per_token_metrics.csv,A2601,6.782982691661544,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2601/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2601_1.pt
1263,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB4402_1_per_token_metrics.csv,B4402,6.788216026574142,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4402/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB4402_1.pt
1519,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1503_2_per_token_metrics.csv,B1503,6.799019045080824,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1503/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1503_2.pt
1281,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0203_2_per_token_metrics.csv,A0203,6.809851369140949,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0203/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0203_2.pt
719,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2402_1_per_token_metrics.csv,A2402,6.8471571426403335,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2402/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2402_1.pt
943,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA2301_1_per_token_metrics.csv,A2301,6.857063529800071,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2301/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA2301_1.pt
1564,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA6802_1_per_token_metrics.csv,A6802,6.918177222311041,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6802/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA6802_1.pt
815,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0602_1_per_token_metrics.csv,C0602,6.9205179088315125,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0602/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC0602_1.pt
1634,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB5401_2_per_token_metrics.csv,B5401,6.947017459336223,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5401/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAB5401_2.pt
265,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAA0101_2_per_token_metrics.csv,A0101,6.988933227515721,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0101/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAA0101_2.pt
134,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB0801_1_per_token_metrics.csv,B0801,7.009539638602491,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAB0801_1.pt
534,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA3201_2_per_token_metrics.csv,A3201,7.047213537634173,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3201/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA3201_2.pt
1622,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2403_1_per_token_metrics.csv,A2403,7.056415886177855,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2403/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA2403_1.pt
1551,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4001_2_per_token_metrics.csv,B4001,7.062207364217979,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4001/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4001_2.pt
1561,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA6802_2_per_token_metrics.csv,A6802,7.091315740200953,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAA6802_2.pt
541,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3201_2_per_token_metrics.csv,A3201,7.102462089497501,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3201/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3201_2.pt
1605,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA1101_1_per_token_metrics.csv,A1101,7.116299568627708,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA1101/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAA1101_1.pt
1513,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB1503_1_per_token_metrics.csv,B1503,7.161659893924062,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1503/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB1503_1.pt
137,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0801_2_per_token_metrics.csv,B0801,7.232068515543044,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0801_2.pt
27,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3101_1_per_token_metrics.csv,A3101,7.251536798246904,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3101/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA3101_1.pt
1677,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1501_2_per_token_metrics.csv,B1501,7.323176006938331,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1501/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB1501_2.pt
1295,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2902_2_per_token_metrics.csv,A2902,7.324715308066033,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2902/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA2902_2.pt
1310,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5301_2_per_token_metrics.csv,B5301,7.357525367269447,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5301/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5301_2.pt
1328,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4506_1_per_token_metrics.csv,B4506,7.37434731629347,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4506/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4506_1.pt
141,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB0801_1_per_token_metrics.csv,B0801,7.378371799387496,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB0801_1.pt
1673,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB1501_2_per_token_metrics.csv,B1501,7.430600554419907,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1501/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB1501_2.pt
1333,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0206_2_per_token_metrics.csv,A0206,7.443782530977471,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0206/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0206_2.pt
1331,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4506_1_per_token_metrics.csv,B4506,7.48563961939368,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4506/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4506_1.pt
483,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA0202_1_per_token_metrics.csv,A0202,7.51104290398338,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0202/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA0202_1.pt
1546,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB4001_1_per_token_metrics.csv,B4001,7.546085896252976,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4001/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB4001_1.pt
860,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB0702_2_per_token_metrics.csv,B0702,7.5474990936660715,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0702/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB0702_2.pt
783,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5701_2_per_token_metrics.csv,B5701,7.562172044996956,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5701/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5701_2.pt
1532,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC0401_2_per_token_metrics.csv,C0401,7.628026871429029,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0401/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAC0401_2.pt
263,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0101_2_per_token_metrics.csv,A0101,7.704272613642236,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0101/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_3_HLAA0101_2.pt
831,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC0304_2_per_token_metrics.csv,C0304,7.766506099705657,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0304/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAC0304_2.pt
1563,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA6802_2_per_token_metrics.csv,A6802,7.794586660479472,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAA6802_2.pt
1297,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2902_2_per_token_metrics.csv,A2902,7.806201065796798,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2902/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA2902_2.pt
477,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0202_1_per_token_metrics.csv,A0202,7.82726860175497,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0202/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAA0202_1.pt
630,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5101_2_per_token_metrics.csv,B5101,7.919953225810567,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5101/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5101_2.pt
113,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4601_1_per_token_metrics.csv,B4601,7.922980867475271,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4601/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB4601_1.pt
947,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA2301_1_per_token_metrics.csv,A2301,8.02060189668908,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2301/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA2301_1.pt
1452,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB5801_2_per_token_metrics.csv,B5801,8.030437245803736,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5801/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAB5801_2.pt
782,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5701_2_per_token_metrics.csv,B5701,8.032655617316431,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5701/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB5701_2.pt
464,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA2601_2_per_token_metrics.csv,A2601,8.0348797547432,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2601/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA2601_2.pt
1334,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0206_2_per_token_metrics.csv,A0206,8.042923724448372,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0206/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0206_2.pt
1562,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA6802_2_per_token_metrics.csv,A6802,8.099450637987603,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA6802_2.pt
867,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB0702_1_per_token_metrics.csv,B0702,8.12465273903461,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0702/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB0702_1.pt
780,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5701_1_per_token_metrics.csv,B5701,8.126864646562263,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5701/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5701_1.pt
1283,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0203_2_per_token_metrics.csv,A0203,8.12866958622736,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0203/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0203_2.pt
1269,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4402_1_per_token_metrics.csv,B4402,8.142778063068238,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4402/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB4402_1.pt
1671,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB1501_2_per_token_metrics.csv,B1501,8.147587389987974,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1501/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_HLAB1501_2.pt
941,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2301_1_per_token_metrics.csv,A2301,8.156795792220004,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2301/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_1_HLAA2301_1.pt
1276,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3501_2_per_token_metrics.csv,B3501,8.17570917703702,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3501/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB3501_2.pt
142,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB0801_1_per_token_metrics.csv,B0801,8.176325240178098,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAB0801_1.pt
854,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC1402_2_per_token_metrics.csv,C1402,8.240172371920199,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1402/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC1402_2.pt
28,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAA3101_2_per_token_metrics.csv,A3101,8.25330053513497,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3101/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAA3101_2.pt
1487,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB4002_2_per_token_metrics.csv,B4002,8.286627257003632,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4002/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB4002_2.pt
1666,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4501_2_per_token_metrics.csv,B4501,8.34418849435968,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4501/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4501_2.pt
465,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2601_1_per_token_metrics.csv,A2601,8.363460097757212,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2601/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2601_1.pt
1533,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAC0401_2_per_token_metrics.csv,C0401,8.388478615500196,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0401/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAC0401_2.pt
1265,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4402_1_per_token_metrics.csv,B4402,8.44900617681163,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4402/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAB4402_1.pt
1266,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB4402_2_per_token_metrics.csv,B4402,8.455883518626573,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4402/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB4402_2.pt
1282,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0203_1_per_token_metrics.csv,A0203,8.466939433662894,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0203/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0203_1.pt
1643,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3001_1_per_token_metrics.csv,A3001,8.467839144290302,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3001/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3001_1.pt
264,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0101_1_per_token_metrics.csv,A0101,8.490607240136026,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0101/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA0101_1.pt
832,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0304_2_per_token_metrics.csv,C0304,8.491315145758598,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC0304/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAC0304_2.pt
784,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB5701_1_per_token_metrics.csv,B5701,8.555785194635076,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5701/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAB5701_1.pt
1483,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4002_1_per_token_metrics.csv,B4002,8.60808986874128,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4002/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB4002_1.pt
1304,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB5301_1_per_token_metrics.csv,B5301,8.613217061339082,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5301/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB5301_1.pt
1674,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB1501_2_per_token_metrics.csv,B1501,8.61868929789269,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1501/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB1501_2.pt
1309,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5301_2_per_token_metrics.csv,B5301,8.63672404687281,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5301/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_6_HLAB5301_2.pt
1518,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB1503_2_per_token_metrics.csv,B1503,8.669272715095667,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1503/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAB1503_2.pt
540,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3201_1_per_token_metrics.csv,A3201,8.679424597633007,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3201/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_HLAA3201_1.pt
1311,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5301_1_per_token_metrics.csv,B5301,8.683421571641887,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5301/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_6_HLAB5301_1.pt
478,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA0202_2_per_token_metrics.csv,A0202,8.688531430923364,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0202/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA0202_2.pt
1323,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA0217_2_per_token_metrics.csv,A0217,8.729972039301263,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA0217/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAA0217_2.pt
675,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA6901_2_per_token_metrics.csv,A6901,8.760944565821905,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6901/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_3_HLAA6901_2.pt
1556,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA6802_2_per_token_metrics.csv,A6802,8.793643420556982,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA6802/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_1_HLAA6802_2.pt
627,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB5101_2_per_token_metrics.csv,B5101,8.838633085852322,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB5101/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_3_HLAB5101_2.pt
1279,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB3501_2_per_token_metrics.csv,B3501,8.862957803903058,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB3501/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAB3501_2.pt
1639,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA3001_1_per_token_metrics.csv,A3001,8.86993525709564,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3001/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAA3001_1.pt
1442,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA3002_1_per_token_metrics.csv,A3002,8.874010190726269,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA3002/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_HLAA3002_1.pt
136,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0801_1_per_token_metrics.csv,B0801,8.880538682392476,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0801/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB0801_1.pt
1554,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4001_1_per_token_metrics.csv,B4001,8.895533590394614,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4001/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB4001_1.pt
549,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB1542_2_per_token_metrics.csv,B1542,8.958722474281581,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1542/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_HLAB1542_2.pt
942,ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA2301_1_per_token_metrics.csv,A2301,8.983775987371292,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2301/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_HLAA2301_1.pt
571,ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC1502_1_per_token_metrics.csv,C1502,8.99813265132651,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAC1502/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_6_HLAC1502_1.pt
1672,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB1501_1_per_token_metrics.csv,B1501,9.050611125295644,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB1501/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_6_HLAB1501_1.pt
717,ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2402_1_per_token_metrics.csv,A2402,9.050890894013964,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2402/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_HLAA2402_1.pt
1485,ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4002_2_per_token_metrics.csv,B4002,9.105020947377636,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB4002/ESMMASK_epitope_FT_20_0.001_1e-06_AUG_6_HLAB4002_2.pt
858,ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB0702_2_per_token_metrics.csv,B0702,9.147924742897072,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAB0702/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_HLAB0702_2.pt
711,ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA2402_2_per_token_metrics.csv,A2402,9.154035027474022,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAHLAA2402/ESMMASK_epitope_FT_15_0.001_5e-05_AUG_6_HLAA2402_2.pt
